VTBD.03B.WEHA1B.BONVO;true;;;;;;;;;VTBD.03B.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;BONVO,5000ft|11000ft,90kt|250kt,5000ft,WEHHA,3000ft|18000ft,90kt|kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03B.WEHA1B.IBETO;true;;;;;;;;;VTBD.03B.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;IBETO,5000ft|11000ft,90kt|250kt,5000ft,WEHHA,3000ft|18000ft,90kt|kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03B.WEHA1B.IGONI;true;;;;;;;;;VTBD.03B.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;IGONI,5000ft|11000ft,90kt|250kt,5000ft,WEHHA,3000ft|18000ft,90kt|kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03B.WEHA1B.PASTO;true;;;;;;;;;VTBD.03B.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;PASTO,5000ft|11000ft,90kt|250kt,5000ft,WEHHA,3000ft|18000ft,90kt|kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03B.WEHA1B.TARED;true;;;;;;;;;VTBD.03B.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;TARED,5000ft|11000ft,90kt|250kt,5000ft,WEHHA,3000ft|18000ft,90kt|kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03B.WEHA1B.RW03B;true;;;;;;;;;VTBD.03B.FINAL,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;PESTO,5000ft|11000ft,90kt|250kt,5000ft,DM308,13000ft|10000ft,,13000ft,BRENT,7000ft|8000ft,,7000ft,FERDO,7000ft|11000ft,90kt|220kt,7000ft,DM307,3000ft|11000ft,90kt|kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21B.WEHA3A.BONVO;true;;;;;;;;;VTBD.21B.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;BONVO,5000ft|11000ft,90kt|250kt,5000ft,WEHHA,3000ft|9000ft,90kt|250kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21B.WEHA3A.IBETO;true;;;;;;;;;VTBD.21B.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;IBETO,5000ft|11000ft,90kt|250kt,5000ft,WEHHA,3000ft|9000ft,90kt|250kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21B.WEHA3A.IGONI;true;;;;;;;;;VTBD.21B.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;IGONI,5000ft|11000ft,90kt|250kt,5000ft,WEHHA,3000ft|9000ft,90kt|250kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21B.WEHA3A.PASTO;true;;;;;;;;;VTBD.21B.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;PASTO,5000ft|11000ft,90kt|250kt,5000ft,WEHHA,3000ft|9000ft,90kt|250kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21B.WEHA3A.TARED;true;;;;;;;;;VTBD.21B.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;TARED,5000ft|11000ft,90kt|250kt,5000ft,WEHHA,3000ft|9000ft,90kt|250kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21B.WEHA3A.RW21B;true;;;;;;;;;VTBD.21B.FINAL,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;NINER,5000ft|11000ft,90kt|250kt,5000ft,DOVAX,8000ft|7000ft,,8000ft,BD113,,90kt|220kt,,VARPI,5000ft|7000ft,,5000ft,AROKA,3000ft|5000ft,90kt|kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.19B.DOLN3C.ALEMI;true;;;;;;;;;VTBS.19B.DOLN3C.RW19B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;ALEMI,5000ft|11000ft,90kt|250kt,5000ft,DOLNI,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.19B.DOLN3C.ANREN;true;;;;;;;;;VTBS.19B.DOLN3C.RW19B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;ANREN,5000ft|11000ft,90kt|250kt,5000ft,DOLNI,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.19B.DOLN3C.BUT;true;;;;;;;;;VTBS.19B.DOLN3C.RW19B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;BUT,5000ft|11000ft,90kt|250kt,5000ft,DOLNI,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.19B.DOLN3C.DULEM;true;;;;;;;;;VTBS.19B.DOLN3C.RW19B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;DULEM,5000ft|11000ft,90kt|250kt,5000ft,DOLNI,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.19B.DOLN3C.GOMES;true;;;;;;;;;VTBS.19B.DOLN3C.RW19B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;GOMES,5000ft|11000ft,90kt|250kt,5000ft,DOLNI,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.19B.DOLN3C.NUGPA;true;;;;;;;;;VTBS.19B.DOLN3C.RW19B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;NUGPA,5000ft|11000ft,90kt|250kt,5000ft,DOLNI,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.19B.DOLN3C.RYN;true;;;;;;;;;VTBS.19B.DOLN3C.RW19B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;RYN,5000ft|11000ft,90kt|250kt,5000ft,DOLNI,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.19B.DOLN3C.RW19B;true;;;;;;;;;VTBS.19B.FINAL,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;BEATS,10000ft|14000ft,90kt|250kt,10000ft,SALSA,10000ft|11000ft,90kt|250kt,10000ft,LATIN,7000ft|11000ft,,7000ft,BS503,,90kt|220kt,,BS501,,,,EKCHO,5000ft|11000ft,,5000ft,VTBS,3000ft|11000ft,90kt|kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.01B.DOLN3D.ALEMI;true;;;;;;;;;VTBS.01B.DOLN3D.RW01B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;ALEMI,5000ft|11000ft,90kt|250kt,5000ft,DOLNI,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.01B.DOLN3D.ANREN;true;;;;;;;;;VTBS.01B.DOLN3D.RW01B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;ANREN,5000ft|11000ft,90kt|250kt,5000ft,DOLNI,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.01B.DOLN3D.BUT;true;;;;;;;;;VTBS.01B.DOLN3D.RW01B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;BUT,5000ft|11000ft,90kt|250kt,5000ft,DOLNI,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.01B.DOLN3D.DULEM;true;;;;;;;;;VTBS.01B.DOLN3D.RW01B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;DULEM,5000ft|11000ft,90kt|250kt,5000ft,DOLNI,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.01B.DOLN3D.GOMES;true;;;;;;;;;VTBS.01B.DOLN3D.RW01B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;GOMES,5000ft|11000ft,90kt|250kt,5000ft,DOLNI,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.01B.DOLN3D.NUGPA;true;;;;;;;;;VTBS.01B.DOLN3D.RW01B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;NUGPA,5000ft|11000ft,90kt|250kt,5000ft,DOLNI,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.01B.DOLN3D.RYN;true;;;;;;;;;VTBS.01B.DOLN3D.RW01B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;RYN,5000ft|11000ft,90kt|250kt,5000ft,DOLNI,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.01B.DOLN3D.RW01B;true;;;;;;;;;VTBS.01B.FINAL,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;BEATS,14000ft|13000ft,90kt|250kt,14000ft,BS405,,90kt|250kt,,BS403,,,,SANJO,,,,LATIN,9000ft|7000ft,90kt|220kt,9000ft,BS401,,,,SALSA,,,,ENKAA,3000ft|11000ft,,3000ft,VTBS,3000ft|11000ft,90kt|kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.19B.EAST3C.RUKSA;true;;;;;;;;;VTBS.19B.EAST3C.RW19B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;RUKSA,5000ft|11000ft,90kt|250kt,5000ft,EASTE,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.19B.EAST3C.UBLOD;true;;;;;;;;;VTBS.19B.EAST3C.RW19B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;UBLOD,5000ft|11000ft,90kt|250kt,5000ft,EASTE,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.19B.EAST3C.RW19B;true;;;;;;;;;VTBS.19B.FINAL,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;DUMIG,5000ft|11000ft,90kt|250kt,5000ft,SOVKI,14000ft|11000ft,90kt|250kt,14000ft,TERIB,,,,BS507,,,,BS505,,,,BS503,,90kt|220kt,,BS501,,,,EKCHO,5000ft|11000ft,,5000ft,VTBS,3000ft|11000ft,90kt|kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.01B.EAST3D.RUKSA;true;;;;;;;;;VTBS.01B.EAST3D.RW01B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;RUKSA,5000ft|11000ft,90kt|250kt,5000ft,EASTE,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.01B.EAST3D.UBLOD;true;;;;;;;;;VTBS.01B.EAST3D.RW01B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;UBLOD,5000ft|11000ft,90kt|250kt,5000ft,EASTE,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.01B.EAST3D.RW01B;true;;;;;;;;;VTBS.01B.FINAL,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;DABTA,5000ft|11000ft,90kt|250kt,5000ft,BS407,11000ft|11000ft,90kt|250kt,11000ft,LATIN,9000ft|7000ft,90kt|220kt,9000ft,BS401,,,,SALSA,,,,ENKAA,3000ft|11000ft,,3000ft,VTBS,3000ft|11000ft,90kt|kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.19B.LEBI3C.GUTSO;true;;;;;;;;;VTBS.19B.LEBI3C.RW19B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;GUTSO,5000ft|11000ft,90kt|250kt,5000ft,LEBIM,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.19B.LEBI3C.HOTEL;true;;;;;;;;;VTBS.19B.LEBI3C.RW19B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;HOTEL,5000ft|11000ft,90kt|250kt,5000ft,LEBIM,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBS.19B.LEBI3C.SURMA;true;;;;;;;;;VTBS.19B.LEBI3C.RW19B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;SURMA,5000ft|11000ft,90kt|250kt,5000ft,LEBIM,3000ft|18000ft,90kt|280kt,3000ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
