VTBD.03L.SEHN1B.NUGPA;true;;;;;;;;;VTBD.03L.SEHN1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;NUGPA,22000ft|24000ft,90kt|300kt,22000ft,SEHNA,20500ft|22000ft,90kt|230kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03R.SEHN1B.NUGPA;true;;;;;;;;;VTBD.03R.SEHN1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;NUGPA,22000ft|24000ft,90kt|300kt,22000ft,SEHNA,20500ft|22000ft,90kt|230kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03L.SEHN1B.RYN;true;;;;;;;;;VTBD.03L.SEHN1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;RYN,22000ft|24000ft,90kt|300kt,22000ft,SEHNA,20500ft|22000ft,90kt|230kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03R.SEHN1B.RYN;true;;;;;;;;;VTBD.03R.SEHN1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;RYN,22000ft|24000ft,90kt|300kt,22000ft,SEHNA,20500ft|22000ft,90kt|230kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21L.SEHN3A.ALEMI;true;;;;;;;;;VTBD.21L.SEHN3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;ALEMI,22000ft|24000ft,90kt|280kt,22000ft,SEHNA,20500ft|22000ft,90kt|280kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21R.SEHN3A.ALEMI;true;;;;;;;;;VTBD.21R.SEHN3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;ALEMI,22000ft|24000ft,90kt|280kt,22000ft,SEHNA,20500ft|22000ft,90kt|280kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21L.SEHN3A.ANREN;true;;;;;;;;;VTBD.21L.SEHN3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;ANREN,22000ft|24000ft,90kt|280kt,22000ft,SEHNA,20500ft|22000ft,90kt|280kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21R.SEHN3A.ANREN;true;;;;;;;;;VTBD.21R.SEHN3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;ANREN,22000ft|24000ft,90kt|280kt,22000ft,SEHNA,20500ft|22000ft,90kt|280kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21L.SEHN3A.DULEM;true;;;;;;;;;VTBD.21L.SEHN3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;DULEM,22000ft|24000ft,90kt|280kt,22000ft,SEHNA,20500ft|22000ft,90kt|280kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21R.SEHN3A.DULEM;true;;;;;;;;;VTBD.21R.SEHN3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;DULEM,22000ft|24000ft,90kt|280kt,22000ft,SEHNA,20500ft|22000ft,90kt|280kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21L.SEHN3A.GOMES;true;;;;;;;;;VTBD.21L.SEHN3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;GOMES,22000ft|24000ft,90kt|280kt,22000ft,SEHNA,20500ft|22000ft,90kt|280kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21R.SEHN3A.GOMES;true;;;;;;;;;VTBD.21R.SEHN3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;GOMES,22000ft|24000ft,90kt|280kt,22000ft,SEHNA,20500ft|22000ft,90kt|280kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21L.SEHN3A.NUGPA;true;;;;;;;;;VTBD.21L.SEHN3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;NUGPA,22000ft|24000ft,90kt|280kt,22000ft,SEHNA,20500ft|22000ft,90kt|280kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21R.SEHN3A.NUGPA;true;;;;;;;;;VTBD.21R.SEHN3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;NUGPA,22000ft|24000ft,90kt|280kt,22000ft,SEHNA,20500ft|22000ft,90kt|280kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21L.SEHN3A.RYN;true;;;;;;;;;VTBD.21L.SEHN3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;RYN,22000ft|24000ft,90kt|280kt,22000ft,SEHNA,20500ft|22000ft,90kt|280kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21R.SEHN3A.RYN;true;;;;;;;;;VTBD.21R.SEHN3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;RYN,22000ft|24000ft,90kt|280kt,22000ft,SEHNA,20500ft|22000ft,90kt|280kt,20500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03L.WEHA1B.BONVO;true;;;;;;;;;VTBD.03L.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;BONVO,18000ft|20000ft,90kt|300kt,18000ft,WEHHA,16500ft|18000ft,90kt|230kt,16500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03R.WEHA1B.BONVO;true;;;;;;;;;VTBD.03R.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;BONVO,18000ft|20000ft,90kt|300kt,18000ft,WEHHA,16500ft|18000ft,90kt|230kt,16500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03L.WEHA1B.IBETO;true;;;;;;;;;VTBD.03L.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;IBETO,18000ft|20000ft,90kt|300kt,18000ft,WEHHA,16500ft|18000ft,90kt|230kt,16500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03R.WEHA1B.IBETO;true;;;;;;;;;VTBD.03R.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;IBETO,18000ft|20000ft,90kt|300kt,18000ft,WEHHA,16500ft|18000ft,90kt|230kt,16500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03L.WEHA1B.IGONI;true;;;;;;;;;VTBD.03L.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;IGONI,18000ft|20000ft,90kt|300kt,18000ft,WEHHA,16500ft|18000ft,90kt|230kt,16500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03R.WEHA1B.IGONI;true;;;;;;;;;VTBD.03R.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;IGONI,18000ft|20000ft,90kt|300kt,18000ft,WEHHA,16500ft|18000ft,90kt|230kt,16500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03L.WEHA1B.PASTO;true;;;;;;;;;VTBD.03L.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;PASTO,18000ft|20000ft,90kt|300kt,18000ft,WEHHA,16500ft|18000ft,90kt|230kt,16500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03R.WEHA1B.PASTO;true;;;;;;;;;VTBD.03R.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;PASTO,18000ft|20000ft,90kt|300kt,18000ft,WEHHA,16500ft|18000ft,90kt|230kt,16500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03L.WEHA1B.TARED;true;;;;;;;;;VTBD.03L.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;TARED,18000ft|20000ft,90kt|300kt,18000ft,WEHHA,16500ft|18000ft,90kt|230kt,16500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.03R.WEHA1B.TARED;true;;;;;;;;;VTBD.03R.WEHA1B.RW03B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;TARED,18000ft|20000ft,90kt|300kt,18000ft,WEHHA,16500ft|18000ft,90kt|230kt,16500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21L.WEHA3A.BONVO;true;;;;;;;;;VTBD.21L.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;BONVO,9000ft|11000ft,90kt|250kt,9000ft,WEHHA,7500ft|9000ft,90kt|250kt,7500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21R.WEHA3A.BONVO;true;;;;;;;;;VTBD.21R.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;BONVO,9000ft|11000ft,90kt|250kt,9000ft,WEHHA,7500ft|9000ft,90kt|250kt,7500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21L.WEHA3A.IBETO;true;;;;;;;;;VTBD.21L.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;IBETO,9000ft|11000ft,90kt|250kt,9000ft,WEHHA,7500ft|9000ft,90kt|250kt,7500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21R.WEHA3A.IBETO;true;;;;;;;;;VTBD.21R.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;IBETO,9000ft|11000ft,90kt|250kt,9000ft,WEHHA,7500ft|9000ft,90kt|250kt,7500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21L.WEHA3A.IGONI;true;;;;;;;;;VTBD.21L.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;IGONI,9000ft|11000ft,90kt|250kt,9000ft,WEHHA,7500ft|9000ft,90kt|250kt,7500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21R.WEHA3A.IGONI;true;;;;;;;;;VTBD.21R.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;IGONI,9000ft|11000ft,90kt|250kt,9000ft,WEHHA,7500ft|9000ft,90kt|250kt,7500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21L.WEHA3A.PASTO;true;;;;;;;;;VTBD.21L.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;PASTO,9000ft|11000ft,90kt|250kt,9000ft,WEHHA,7500ft|9000ft,90kt|250kt,7500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21R.WEHA3A.PASTO;true;;;;;;;;;VTBD.21R.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;PASTO,9000ft|11000ft,90kt|250kt,9000ft,WEHHA,7500ft|9000ft,90kt|250kt,7500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21L.WEHA3A.TARED;true;;;;;;;;;VTBD.21L.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;TARED,9000ft|11000ft,90kt|250kt,9000ft,WEHHA,7500ft|9000ft,90kt|250kt,7500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
VTBD.21R.WEHA3A.TARED;true;;;;;;;;;VTBD.21R.WEHA3A.RW21B,None,,,,,,None,,,,,,,FALSE,BeginToEnd,,false;TARED,9000ft|11000ft,90kt|250kt,9000ft,WEHHA,7500ft|9000ft,90kt|250kt,7500ft;false;;;;;;;LastLegLongestPath;Converted;false;TryVerticalFirst;;false
